vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,make_name,make_type,region,country,population,density,year_stolen,month_stolen,weekday_stolen
4117,Trailer,623.0,2011.0,8X5S,Silver,2021-10-29,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Friday
4118,Trailer - Heavy,623.0,2011.0,HELMACK 8X4,Silver,2022-02-12,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Saturday
4119,Trailer,538.0,2011.0,BRENT SMITH TRAILERS,Silver,2021-12-11,109,Factory Built,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Saturday
4120,Boat Trailer,623.0,2011.0,BUCCANER 605X5,Grey,2022-02-10,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
4121,Trailer,514.0,2011.0,8X5 TANDEM,Silver,2022-01-05,115,Briford,Standard,Otago,New Zealand,"246,000",7.89,2022,1,Wednesday
4122,Trailer,623.0,2012.0,8X5TB,Silver,2021-10-07,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Thursday
4123,Trailer - Heavy,623.0,2011.0,MONOWAY,Grey,2022-02-24,105,Trailer,Standard,Gisborne,New Zealand,"52,100",6.21,2022,2,Thursday
4124,Trailer,538.0,2011.0,BRENT SMITH TRAILERS,Silver,2022-03-28,108,Factory Built,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,3,Monday
4125,Hatchback,540.0,1993.0,LASER 1.3XL HATCH,White,2022-03-28,103,Ford,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Monday
4126,Saloon,619.0,2006.0,MARKX,White,2022-04-03,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2022,4,Sunday
4127,Saloon,540.0,1993.0,FAIRMONT GHIA COLAUT,Red,2022-02-27,104,Ford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,2,Sunday
4128,Utility,540.0,1993.0,COURIER XL C/CAB,White,2021-12-02,114,Ford,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Thursday
4129,Saloon,540.0,1993.0,LASER GL,Green,2022-03-05,102,Ford,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Saturday
4130,Utility,580.0,1993.0,L200 2.5DSL TBO,Green,2022-03-31,115,Mitsubishi,Standard,Otago,New Zealand,"246,000",7.89,2022,3,Thursday
4131,Saloon,580.0,1993.0,LANCER 1.6 GLXI M SE,Blue,2021-12-18,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Saturday
4132,Utility,619.0,1993.0,HILUX 2.4 D/C,White,2021-11-13,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Saturday
4133,Saloon,540.0,1993.0,TELSTAR GHIA,Green,2021-10-14,104,Ford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Thursday
4134,Stationwagon,507.0,2021.0,RS4,Black,2022-03-24,103,Audi,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Thursday
4135,Saloon,587.0,1993.0,BLUEBIRD,Green,2021-11-22,111,Nissan,Standard,Nelson,New Zealand,"54,500",129.15,2021,11,Monday
4136,Utility,619.0,1993.0,HILUX 2.4 SR5,Blue,2022-03-14,109,Toyota,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Monday
4137,Utility,587.0,1989.0,SAFARI,Black,2022-01-19,115,Nissan,Standard,Otago,New Zealand,"246,000",7.89,2022,1,Wednesday
4138,Saloon,580.0,1993.0,MAGNA 2.6I GLX M,Blue,2021-11-19,104,Mitsubishi,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Friday
4139,Utility,540.0,1993.0,COURIER 4X2 CREW,Red,2022-03-28,103,Ford,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Monday
4140,Sports Car,550.0,1993.0,LEGEND COUPE 3.2,Silver,2021-10-19,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Tuesday
4141,Stationwagon,587.0,1989.0,SAFARI,Black,2021-11-01,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
4142,Saloon,550.0,1993.0,CIVIC 4DR LX AUTO,Red,2022-04-01,103,Honda,Standard,Waikato,New Zealand,"513,800",21.5,2022,4,Friday
4143,Utility,619.0,1993.0,HI-LUX 2.4 C/C,White,2022-01-30,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Sunday
4144,Saloon,580.0,1994.0,GALANT 2.0 GLXI M,Green,2022-01-05,114,Mitsubishi,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Wednesday
4145,Stationwagon,587.0,2007.0,X-TRAIL,Black,2022-02-18,105,Nissan,Standard,Gisborne,New Zealand,"52,100",6.21,2022,2,Friday
4146,Stationwagon,576.0,2003.0,BONGO,Grey,2022-03-04,103,Mazda,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Friday
4147,Stationwagon,611.0,2021.0,JIMNY,Green,2022-01-21,103,Suzuki,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Friday
4148,Sports Car,587.0,1980.0,FAIRLADY,Black,2021-11-12,104,Nissan,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Friday
4149,Light Van,587.0,1990.0,SAFARI GRANROAD,Red,2021-10-20,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Wednesday
4150,Saloon,550.0,1994.0,ACCORD EXI-S AUTO,Green,2021-12-20,115,Honda,Standard,Otago,New Zealand,"246,000",7.89,2021,12,Monday
4151,Stationwagon,587.0,1994.0,SENTRA,Green,2021-11-27,109,Nissan,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Saturday
4152,Utility,587.0,1994.0,NAVARA,Blue,2022-03-21,107,Nissan,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Monday
4153,Saloon,540.0,1994.0,LASER GL AUTO,Purple,2022-01-21,104,Ford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Friday
4154,Saloon,550.0,1994.0,CIVIC 4DR EXI AUTO,Silver,2022-03-08,109,Honda,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Tuesday
4155,Utility,587.0,2005.0,NAVARA,Black,2022-03-23,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
4156,Trailer,623.0,2012.0,TRAYLA,Silver,2022-01-14,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,1,Friday
4157,Trailer,514.0,2012.0,10 X 5 TANDEM,Silver,2022-04-05,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,4,Tuesday
4158,Trailer,623.0,2012.0,CENTRAL CUSTOMS,Silver,2022-02-24,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Thursday
4159,Trailer,623.0,2007.0,HOMEBUILT,Grey,2021-10-24,107,Trailer,Standard,Taranaki,New Zealand,"127,300",17.55,2021,10,Sunday
4160,Trailer,623.0,2012.0,ELITE 7X4,Silver,2022-01-13,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Thursday
4161,Trailer,623.0,2012.0,ELITE 8X5 T,Silver,2021-10-11,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Monday
4162,Trailer,623.0,2012.0,LOCAL,Silver,2022-03-21,109,Trailer,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Monday
4163,Trailer,623.0,2012.0,DOMESTIC,Silver,2021-11-29,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
4164,Trailer,623.0,2012.0,HOMEBUILT,Silver,2022-03-21,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Monday
4165,Trailer,549.0,2012.0,DOMESTIC TRAILER,Grey,2022-01-31,115,Homebuilt,Standard,Otago,New Zealand,"246,000",7.89,2022,1,Monday
4166,Trailer,549.0,1994.0,TRAILER,Silver,2021-12-13,104,Homebuilt,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Monday
4167,Trailer,549.0,2012.0,TRAILER,Grey,2022-02-22,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Tuesday
4168,Trailer,623.0,2012.0,ELITE 8X4S,Silver,2022-03-02,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Wednesday
4169,Utility,619.0,1990.0,HILUX,Blue,2022-01-31,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Monday
4170,Utility,540.0,1994.0,COURIER XL D,White,2021-11-02,102,Ford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Tuesday
4171,Stationwagon,587.0,1989.0,SAFARI GRAND ROAD,Brown,2021-12-07,101,Nissan,Standard,Northland,New Zealand,"201,500",16.11,2021,12,Tuesday
4172,Utility,576.0,1995.0,B2200 CAB PLUS,Green,2021-12-16,102,Mazda,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
4173,Hatchback,587.0,1995.0,SENTRA,White,2021-10-12,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Tuesday
4174,Utility,587.0,1995.0,NAVARA,Green,2022-01-12,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Wednesday
4175,Hatchback,540.0,1995.0,LASER 1.6 GLXI 5DOOR,Blue,2021-11-01,103,Ford,Standard,Waikato,New Zealand,"513,800",21.5,2021,11,Monday
4176,Utility,587.0,1995.0,NAVARA,White,2021-12-28,103,Nissan,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Tuesday
4177,Utility,619.0,1995.0,HI-LUX 2.4 C/C,White,2021-12-30,101,Toyota,Standard,Northland,New Zealand,"201,500",16.11,2021,12,Thursday
4178,Utility,580.0,1995.0,L200 2.0PET 2WD C/C,White,2021-12-01,109,Mitsubishi,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Wednesday
4179,Saloon,550.0,1995.0,CIVIC 4DR LX MANUAL,Red,2021-12-27,115,Honda,Standard,Otago,New Zealand,"246,000",7.89,2021,12,Monday
4180,Saloon,576.0,1990.0,FAMILIA INTERPLAY DO,Grey,2021-11-26,106,Mazda,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,11,Friday
4181,Hatchback,619.0,1994.0,COROLLA,Green,2022-03-17,101,Toyota,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Thursday
4182,Heavy Van,540.0,1995.0,TRANSIT 190 DIESE,White,2022-01-11,103,Ford,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Tuesday
4183,Hatchback,619.0,1995.0,COROLLA 1.6P GL HBAC,Blue,2022-03-07,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Monday
4184,Hatchback,619.0,1995.0,COROLLA 1.3P XL HBAC,White,2022-01-12,109,Toyota,Standard,Wellington,New Zealand,"543,500",67.52,2022,1,Wednesday
4185,Saloon,548.0,1984.0,ROYALE 6,Grey,2021-10-17,104,Holden,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Sunday
4186,Hatchback,619.0,1995.0,COROLLA 1.6P GL HBAC,Green,2022-01-27,104,Toyota,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Thursday
4187,Heavy Van,580.0,1995.0,L300,White,2022-01-13,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
4188,Saloon,587.0,1992.0,BLUEBIRD,Green,2022-03-28,115,Nissan,Standard,Otago,New Zealand,"246,000",7.89,2022,3,Monday
4189,Hatchback,611.0,2021.0,SWIFT,White,2022-02-23,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Wednesday
4190,Light Van,619.0,1995.0,HIACE 2.4ZR MAN,White,2021-10-19,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Tuesday
4191,Utility,580.0,1995.0,L200,Red,2021-10-26,106,Mitsubishi,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,10,Tuesday
4192,Light Van,580.0,1990.0,DELICA,White,2022-03-23,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
4193,Saloon,619.0,1995.0,CORONA,Green,2022-01-25,115,Toyota,Standard,Otago,New Zealand,"246,000",7.89,2022,1,Tuesday
4194,Stationwagon,587.0,1988.0,SAFARI,Black,2022-01-10,108,Nissan,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,1,Monday
4195,Light Van,548.0,1996.0,COMBO,White,2022-03-09,107,Holden,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Wednesday
4196,Sports Car,576.0,1989.0,EUNOS ROADSTER,Red,2022-03-29,104,Mazda,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,3,Tuesday
4197,Hatchback,550.0,1991.0,CIVIC 3DR LX MAN,White,2022-01-24,114,Honda,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Monday
4198,Trailer,623.0,2013.0,RENEGADE,Grey,2021-10-07,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Thursday
4199,Caravan,558.0,2007.0,STERLING,White,2021-12-05,114,Jayco,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Sunday
4200,Caravan,519.0,2005.0,LUNA,White,2022-02-13,114,Caravan,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Sunday
4201,Trailer,623.0,2012.0,DOMESTIC,Silver,2022-04-05,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,4,Tuesday
4202,Boat Trailer,623.0,2012.0,E4100SA,Silver,2022-01-11,107,Trailer,Standard,Taranaki,New Zealand,"127,300",17.55,2022,1,Tuesday
4203,Boat Trailer,623.0,2005.0,MACKAY,Grey,2021-12-29,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,12,Wednesday
4204,Boat Trailer,623.0,2012.0,MUDGEWAY,Grey,2021-12-17,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Friday
4205,Trailer,514.0,2012.0,9X4 TANDEM,Silver,2022-01-18,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Tuesday
4206,Trailer,623.0,2012.0,CAR DOLLY,Silver,2022-02-04,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Friday
4207,Trailer,549.0,1994.0,TRAILER,Silver,2021-11-04,107,Homebuilt,Standard,Taranaki,New Zealand,"127,300",17.55,2021,11,Thursday
4208,Trailer,562.0,2013.0,TANDEM TRAILER,Silver,2021-12-09,103,Kea,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Thursday
4209,Trailer,549.0,1994.0,AGRI STEEL TANDEM,Silver,2022-01-24,102,Homebuilt,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Monday
4210,Trailer,623.0,2012.0,FACTORY,Silver,2022-01-29,109,Trailer,Standard,Wellington,New Zealand,"543,500",67.52,2022,1,Saturday
4211,Trailer,623.0,2012.0,ELITE 8X4 S,Silver,2022-02-01,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Tuesday
4212,Trailer,584.0,2013.0,TRAILER,Silver,2022-03-17,109,Mono - Way,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Thursday
4213,Hatchback,576.0,1991.0,FAMILIA,Red,2021-11-28,114,Mazda,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Sunday
4214,Utility,587.0,1992.0,DATSUN,White,2021-10-12,103,Nissan,Standard,Waikato,New Zealand,"513,800",21.5,2021,10,Tuesday
4215,Hatchback,619.0,1996.0,COROLLA,Brown,2022-03-12,104,Toyota,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,3,Saturday
4216,Utility,580.0,1996.0,L200,White,2022-02-15,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Tuesday
4217,Utility,548.0,1996.0,VS UTILITY,Green,2022-02-10,111,Holden,Standard,Nelson,New Zealand,"54,500",129.15,2022,2,Thursday
4218,Saloon,619.0,1998.0,CHASER,Black,2021-12-22,108,Toyota,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,12,Wednesday
4219,Saloon,587.0,1991.0,LAUREL,Black,2021-10-18,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Monday
4220,Stationwagon,619.0,1986.0,HILUX,White,2021-11-29,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Monday
4221,Stationwagon,540.0,1996.0,FALCON,Green,2021-11-22,114,Ford,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Monday
4222,Saloon,587.0,1996.0,MAXIMA,Red,2021-11-16,102,Nissan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Tuesday
4223,Utility,540.0,1996.0,COURIER,White,2022-01-23,108,Ford,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,1,Sunday
4224,Heavy Van,580.0,1996.0,L300,Green,2022-01-20,114,Mitsubishi,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Thursday
4225,Saloon,576.0,1996.0,323,Green,2021-12-19,101,Mazda,Standard,Northland,New Zealand,"201,500",16.11,2021,12,Sunday
4226,Hatchback,540.0,1996.0,FESTIVA,Red,2022-03-07,103,Ford,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Monday
4227,Saloon,540.0,1996.0,LASER,Blue,2021-11-24,104,Ford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Wednesday
4228,Saloon,587.0,1996.0,MAXIMA,Blue,2021-11-02,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Tuesday
4229,Stationwagon,587.0,2006.0,MURANO,White,2022-02-15,103,Nissan,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Tuesday
4230,Saloon,576.0,1991.0,SENTIA,Green,2021-10-26,115,Mazda,Standard,Otago,New Zealand,"246,000",7.89,2021,10,Tuesday
4231,Utility,540.0,1996.0,UTILITY,Green,2021-12-16,109,Ford,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Thursday
4232,Saloon,576.0,1991.0,REVUE,Blue,2022-03-02,114,Mazda,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Wednesday
4233,Utility,587.0,1996.0,NAVARA,White,2022-03-29,111,Nissan,Standard,Nelson,New Zealand,"54,500",129.15,2022,3,Tuesday
4234,Stationwagon,576.0,1996.0,626,Red,2022-02-26,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Saturday
4235,Stationwagon,619.0,1996.0,LANDCRUISER,Blue,2021-10-23,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Saturday
4236,Utility,619.0,1996.0,HILUX,White,2021-10-27,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Wednesday
4237,Saloon,540.0,1997.0,TELSTAR,Blue,2022-01-06,101,Ford,Standard,Northland,New Zealand,"201,500",16.11,2022,1,Thursday
4238,Saloon,577.0,1997.0,E,Silver,2022-03-10,114,Mercedes-Benz,Luxury,Canterbury,New Zealand,"655,000",14.72,2022,3,Thursday
4239,Heavy Van,540.0,1997.0,TRANSIT,White,2022-04-04,111,Ford,Standard,Nelson,New Zealand,"54,500",129.15,2022,4,Monday
4240,Saloon,619.0,1992.0,COROLLA,White,2022-01-31,116,Toyota,Standard,Southland,New Zealand,"102,400",3.28,2022,1,Monday
4241,Saloon,550.0,1997.0,CIVIC,Blue,2022-03-11,109,Honda,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Friday
4242,Saloon,576.0,1997.0,323,Green,2021-11-01,109,Mazda,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Monday
4243,Light Van,587.0,1989.0,S-CARGO,White,2021-12-23,111,Nissan,Standard,Nelson,New Zealand,"54,500",129.15,2021,12,Thursday
4244,Saloon,619.0,2006.0,MARKX,White,2022-03-13,103,Toyota,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Sunday
4245,Trailer,623.0,2013.0,HOMEBUILT AFC JETSKI,Silver,2022-03-27,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Sunday
4246,Trailer,623.0,2013.0,FOXENG 2000,Silver,2022-03-29,109,Trailer,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Tuesday
4247,Trailer,623.0,2003.0,TRAILER PRO,Silver,2022-04-01,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,4,Friday
4248,Trailer,623.0,2013.0,HOMEBUILT,Pink,2022-01-17,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Monday
4249,Trailer,623.0,2013.0,LOCAL,Silver,2021-12-31,115,Trailer,Standard,Otago,New Zealand,"246,000",7.89,2021,12,Friday
4250,Trailer,623.0,2013.0,HAULER,Silver,2022-03-28,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Monday
4251,Trailer,549.0,2013.0,DOMESTIC TRAILER,White,2021-11-30,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Tuesday
4252,Trailer,623.0,2013.0,FACTORY TANDEM,Silver,2022-02-08,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Tuesday
4253,Trailer,623.0,2000.0,DOMESTIC,Red,2022-02-14,107,Trailer,Standard,Taranaki,New Zealand,"127,300",17.55,2022,2,Monday
4254,Trailer,514.0,2013.0,DOMESTIC TRAILER,Silver,2022-02-23,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Wednesday
4255,Trailer,623.0,1997.0,HOMEMADE,Black,2022-02-01,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,2,Tuesday
4256,Boat Trailer,623.0,1997.0,BOAT VOYAGER,Silver,2022-01-05,107,Trailer,Standard,Taranaki,New Zealand,"127,300",17.55,2022,1,Wednesday
4257,Trailer,623.0,1980.0,HOMEBUILT,Blue,2021-11-10,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2021,11,Wednesday
4258,Trailer,572.0,2013.0,14X6.6 SALV,Silver,2021-10-23,115,Lochiel,Standard,Otago,New Zealand,"246,000",7.89,2021,10,Saturday
4259,Trailer,623.0,2013.0,SHIFTER 3.1,Silver,2021-11-08,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Monday
4260,Stationwagon,611.0,1997.0,VITARA,Blue,2022-02-09,101,Suzuki,Standard,Northland,New Zealand,"201,500",16.11,2022,2,Wednesday
4261,Utility,619.0,1989.0,HILUX,White,2021-12-20,104,Toyota,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Monday
4262,Saloon,587.0,1997.0,SENTRA,Red,2021-11-24,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Wednesday
4263,Light Van,550.0,1997.0,CRV,Green,2022-04-04,104,Honda,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,4,Monday
4264,Utility,619.0,1989.0,HILUX,Blue,2022-01-24,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Monday
4265,Utility,619.0,1993.0,HILUX,Grey,2022-03-08,101,Toyota,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Tuesday
4266,Stationwagon,619.0,1994.0,HILUX,Blue,2022-04-04,114,Toyota,Standard,Canterbury,New Zealand,"655,000",14.72,2022,4,Monday
4267,Stationwagon,556.0,1994.0,BIGHORN,Blue,2021-12-31,101,Isuzu,Standard,Northland,New Zealand,"201,500",16.11,2021,12,Friday
4268,Other Truck,556.0,1997.0,N SERIES 100P,White,2022-03-04,102,Isuzu,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Friday
4269,Saloon,550.0,1997.0,ACCORD,Red,2021-10-15,115,Honda,Standard,Otago,New Zealand,"246,000",7.89,2021,10,Friday
4270,Light Van,540.0,1997.0,ECONOVAN,White,2021-10-12,114,Ford,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Tuesday
4271,Light Van,523.0,1997.0,GRAND VOYAGER,Silver,2021-12-15,111,Chrysler,Standard,Nelson,New Zealand,"54,500",129.15,2021,12,Wednesday
4272,Hatchback,619.0,1997.0,COROLLA,Silver,2022-02-16,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Wednesday
4273,Utility,619.0,1994.0,HILUX,Grey,2021-11-07,109,Toyota,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Sunday
4274,Hatchback,587.0,1997.0,SENTRA,Green,2022-01-24,104,Nissan,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Monday
4275,Saloon,619.0,1997.0,COROLLA,White,2021-10-07,106,Toyota,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,10,Thursday
4276,Saloon,587.0,1997.0,MAXIMA,Red,2021-11-05,108,Nissan,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,11,Friday
4277,Saloon,587.0,1997.0,PRIMERA,Silver,2021-11-23,104,Nissan,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Tuesday
4278,Utility,619.0,1997.0,HILUX,White,2022-01-30,104,Toyota,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Sunday
4279,Utility,619.0,1995.0,HILUX,Grey,2021-11-20,101,Toyota,Standard,Northland,New Zealand,"201,500",16.11,2021,11,Saturday
4280,Utility,587.0,1992.0,DATSUN,White,2021-11-25,114,Nissan,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Thursday
4281,Saloon,587.0,1997.0,PRIMERA,Red,2022-03-11,109,Nissan,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Friday
4282,Flat Deck Truck,540.0,1997.0,TRADER,White,2021-12-02,107,Ford,Standard,Taranaki,New Zealand,"127,300",17.55,2021,12,Thursday
4283,Saloon,550.0,1997.0,CIVIC,Gold,2022-01-08,116,Honda,Standard,Southland,New Zealand,"102,400",3.28,2022,1,Saturday
4284,Hatchback,507.0,1997.0,A3,Blue,2022-04-03,107,Audi,Standard,Taranaki,New Zealand,"127,300",17.55,2022,4,Sunday
4285,Hatchback,619.0,1997.0,STARLET,Green,2022-02-12,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Saturday
4286,Saloon,587.0,1997.0,PRIMERA,White,2021-10-21,105,Nissan,Standard,Gisborne,New Zealand,"52,100",6.21,2021,10,Thursday
4287,Saloon,550.0,1997.0,ACCORD,Blue,2022-03-08,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
4288,Light Van,619.0,1997.0,HIACE,White,2021-12-24,101,Toyota,Standard,Northland,New Zealand,"201,500",16.11,2021,12,Friday
4289,Stationwagon,580.0,1990.0,PAJERO,Gold,2022-01-05,102,Mitsubishi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Wednesday
4290,Saloon,587.0,1997.0,MAXIMA,Green,2022-02-02,104,Nissan,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,2,Wednesday
